30.8	0.0001
30.825	0.0001
30.85	0.0001
30.875	0.0001
30.9	0.0001
30.925	0.0001
30.95	0.0001
30.975	0
31	0
31.025	0
31.05	0
31.075	0
31.1	0
31.125	0
31.15	0
31.175	0
31.2	0
31.225	0
31.25	0
31.275	0
31.3	0
31.325	0
31.35	0
31.375	0
31.4	0
31.425	0
31.45	0
31.475	0
31.5	0
31.525	0
31.55	0
31.575	0
31.6	0
31.625	0
31.65	0
31.675	0
31.7	0
31.725	0
31.75	0
31.775	0
31.8	0
31.825	0
31.85	0
31.875	0
31.9	0
31.925	0
31.95	0
31.975	0
32	0
32.025	0
32.05	0
32.075	0
32.1	0
32.125	0
32.15	0
32.175	0
32.2	0
32.225	0
32.25	0
32.275	0
32.3	0
32.325	0
32.35	0
32.375	0
32.4	0
32.425	0
32.45	0
32.475	0
32.5	0
32.525	0
32.55	0
32.575	0
32.6	0
32.625	0
32.65	0
32.675	0
32.7	0
32.725	0
32.75	0
32.775	0
32.8	0
32.825	0
32.85	0
32.875	0
32.9	0
32.925	0
32.95	0
32.975	0
33	0
33.025	0
33.05	0
33.075	0
33.1	0
33.125	0
33.15	0
33.175	0
33.2	0
33.225	0
33.25	0
33.275	0
33.3	0
33.325	0
33.35	0
33.375	0
33.4	0
33.425	0
33.45	0
33.475	0
33.5	0
33.525	0
33.55	0
33.575	0
33.6	0
33.625	0
33.65	0
33.675	0
33.7	0
33.725	0
33.75	0
33.775	0
33.8	0
33.825	0
33.85	0
33.875	0
33.9	0
33.925	0
33.95	0
33.975	0
34	0
34.025	0
34.05	0
34.075	0
34.1	0
34.125	0
34.15	0
34.175	0
34.2	0
34.225	0
34.25	0
34.275	0
34.3	0
34.325	0
34.35	0
34.375	0
34.4	0
34.425	0
34.45	0
34.475	0
34.5	0
34.525	0
34.55	0
34.575	0
34.6	0
34.625	0
34.65	0
34.675	0
34.7	0
34.725	0
34.75	0
34.775	0
34.8	0
34.825	0
34.85	0
34.875	0
34.9	0
34.925	0
34.95	0
34.975	0
35	0
35.025	0
35.05	0
35.075	0
35.1	0
35.125	0
35.15	0
35.175	0
35.2	0
35.225	0
35.25	0
35.275	0
35.3	0
35.325	0
35.35	0
35.375	0
35.4	0
35.425	0
35.45	0
35.475	0
35.5	0
35.525	0
35.55	0
35.575	0
35.6	0
35.625	0
35.65	0
35.675	0
35.7	0
35.725	0
35.75	0
35.775	0
35.8	0
35.825	0
35.85	0
35.875	0
35.9	0
35.925	0
35.95	0
35.975	0
36	0
36.025	0
36.05	0
36.075	0
36.1	0
36.125	0
36.15	0
36.175	0
36.2	0
36.225	0
36.25	0
36.275	0
36.3	0
36.325	0
36.35	0
36.375	0
36.4	0
36.425	0
36.45	0
36.475	0
36.5	0
36.525	0
36.55	0
36.575	0
36.6	0
36.625	0
36.65	0
36.675	0
36.7	0
36.725	0
36.75	0
36.775	0
36.8	0
36.825	0
36.85	0
36.875	0
36.9	0
36.925	0
36.95	0
36.975	0
37	0
37.025	0
37.05	0
37.075	0
37.1	0
37.125	0
37.15	0
37.175	0
37.2	0
37.225	0
37.25	0
37.275	0
37.3	0
37.325	0
37.35	0
37.375	0
37.4	0
37.425	0
37.45	0
37.475	0
37.5	0
37.525	0
37.55	0
37.575	0
37.6	0
37.625	0
37.65	0
37.675	0
37.7	0
37.725	0
37.75	0
37.775	0
37.8	0
37.825	0
37.85	0
37.875	0
37.9	0
37.925	0
37.95	0
37.975	0
38	0
38.025	0
38.05	0
38.075	0
38.1	0
38.125	0
38.15	0
38.175	0
38.2	0
38.225	0
38.25	0
38.275	0
38.3	0
38.325	0
38.35	0
38.375	0
38.4	0
38.425	0
38.45	0
38.475	0
38.5	0
38.525	0
